history

BOARDID;SECID;TRADEDATE;SHORTNAME;NAME;CLOSE;OPEN;HIGH;LOW;VALUE;DURATION;YIELD;DECIMALS;CAPITALIZATION;CURRENCYID;DIVISOR;TRADINGSESSION;VOLUME
RTSI;RTSI;20.10.2014;Θνδεκρ ΠÒΡ;Θνδεκρ ΠÒΡ;1056,71;1075,36;1079,78;1050,85;685261385,65;;;2;159769017886,4047;USD;151194738,753100;3;
RTSI;RTSI;21.10.2014;Θνδεκρ ΠÒΡ;Θνδεκρ ΠÒΡ;1063,86;1054,47;1068,8;1044,41;724971948,56;;;2;160850022954,182;USD;151194738,753100;3;
RTSI;RTSI;22.10.2014;Θνδεκρ ΠÒΡ;Θνδεκρ ΠÒΡ;1047,47;1066,23;1072,21;1047,19;727861991,68;;;2;158372592605,4284;USD;151194738,753100;3;
RTSI;RTSI;23.10.2014;Θνδεκρ ΠÒΡ;Θνδεκρ ΠÒΡ;1035,91;1045,3;1045,3;1025,22;820147396,47;;;2;156624110141,1569;USD;151194738,753100;3;
RTSI;RTSI;24.10.2014;Θνδεκρ ΠÒΡ;Θνδεκρ ΠÒΡ;1036,68;1035,32;1038,34;1023,78;488090888,48;;;2;156740783155,3559;USD;151194738,753100;3;
RTSI;RTSI;27.10.2014;Θνδεκρ ΠÒΡ;Θνδεκρ ΠÒΡ;1039,5;1041,15;1054,81;1030,81;703914559,08;;;2;157166872725,1653;USD;151194738,753100;3;
RTSI;RTSI;28.10.2014;Θνδεκρ ΠÒΡ;Θνδεκρ ΠÒΡ;1049,58;1039,76;1055,69;1035,69;717773542,51;;;2;158691078365,7224;USD;151194738,753100;3;
RTSI;RTSI;29.10.2014;Θνδεκρ ΠÒΡ;Θνδεκρ ΠÒΡ;1059,62;1052,19;1059,62;1040,99;844956716,46;;;2;160209233651,8043;USD;151194738,753100;3;
RTSI;RTSI;30.10.2014;Θνδεκρ ΠÒΡ;Θνδεκρ ΠÒΡ;1098,68;1056,83;1098,68;1040,95;1147662548,48;;;2;166115177248,2916;USD;151194738,753100;3;
RTSI;RTSI;31.10.2014;Θνδεκρ ΠÒΡ;Θνδεκρ ΠÒΡ;1091,44;1103,93;1112,71;1078,47;1201805888,15;;;2;165020156666,6256;USD;151194738,753100;3;
RTSI;RTSI;03.11.2014;Θνδεκρ ΠÒΡ;Θνδεκρ ΠÒΡ;1078,33;1085,29;1086,9;1073,3;394703319,89;;;2;163037433963,5109;USD;151194738,753100;3;
RTSI;RTSI;05.11.2014;Θνδεκρ ΠÒΡ;Θνδεκρ ΠÒΡ;1054,45;1071,95;1071,95;1035,86;797604267,13;;;2;159427890115,6697;USD;151194738,753100;3;
RTSI;RTSI;06.11.2014;Θνδεκρ ΠÒΡ;Θνδεκρ ΠÒΡ;1017,28;1050,74;1054,28;1007,64;878107470,34;;;2;153807877278,6806;USD;151194738,753100;3;
RTSI;RTSI;07.11.2014;Θνδεκρ ΠÒΡ;Θνδεκρ ΠÒΡ;1007,68;1011,94;1028,2;978,62;1312018612,09;;;2;152355993091,7865;USD;151194738,753100;3;
RTSI;RTSI;10.11.2014;Θνδεκρ ΠÒΡ;Θνδεκρ ΠÒΡ;1045,51;1011,45;1054,4;1011,45;788692102,83;;;2;158076217932,5969;USD;151194738,753100;3;
RTSI;RTSI;11.11.2014;Θνδεκρ ΠÒΡ;Θνδεκρ ΠÒΡ;1028,95;1042,05;1047,65;1022,61;821972550,25;;;2;155572314576,5188;USD;151194738,753100;3;
RTSI;RTSI;12.11.2014;Θνδεκρ ΠÒΡ;Θνδεκρ ΠÒΡ;1045,09;1030,97;1045,21;1024,27;731469166;;;2;158011467875,3235;USD;151194738,753100;3;
RTSI;RTSI;13.11.2014;Θνδεκρ ΠÒΡ;Θνδεκρ ΠÒΡ;1012,16;1042,13;1045;1011,58;841229111,03;;;2;153032996808,5548;USD;151194738,753100;3;
RTSI;RTSI;14.11.2014;Θνδεκρ ΠÒΡ;Θνδεκρ ΠÒΡ;1002,96;1008,3;1008,3;983,19;704573823,3;;;2;151642660780,0931;USD;151194738,753100;3;
RTSI;RTSI;17.11.2014;Θνδεκρ ΠÒΡ;Θνδεκρ ΠÒΡ;1004,13;1001,01;1007,73;996,9;539339759,87;;;2;151818801193,7579;USD;151194738,753100;3;
RTSI;RTSI;18.11.2014;Θνδεκρ ΠÒΡ;Θνδεκρ ΠÒΡ;1020,77;1007;1027,98;1003,97;792195958,98;;;2;154335739447,2321;USD;151194738,753100;3;
RTSI;RTSI;19.11.2014;Θνδεκρ ΠÒΡ;Θνδεκρ ΠÒΡ;1021,17;1020,36;1025,05;1014,61;661352189,79;;;2;154395845007,2384;USD;151194738,753100;3;
RTSI;RTSI;20.11.2014;Θνδεκρ ΠÒΡ;Θνδεκρ ΠÒΡ;1040,36;1021,2;1041,2;1021,05;743260242;;;2;157296233521,776;USD;151194738,753100;3;
RTSI;RTSI;21.11.2014;Θνδεκρ ΠÒΡ;Θνδεκρ ΠÒΡ;1058,8;1043,3;1063,03;1041,19;785457989,93;;;2;160085569657,8584;USD;151194738,753100;3;
RTSI;RTSI;24.11.2014;Θνδεκρ ΠÒΡ;Θνδεκρ ΠÒΡ;1076,16;1060;1085,16;1058,59;701313790,94;;;2;162709350547,8947;USD;151194738,753100;3;
RTSI;RTSI;25.11.2014;Θνδεκρ ΠÒΡ;Θνδεκρ ΠÒΡ;1054,38;1073,95;1074,24;1051,29;585462362,11;;;2;159417239014,0219;USD;151194738,753100;3;
RTSI;RTSI;26.11.2014;Θνδεκρ ΠÒΡ;Θνδεκρ ΠÒΡ;1027,61;1045,49;1045,49;1022,31;651856459,72;;;2;155368978667,9861;USD;151194738,753100;3;
RTSI;RTSI;27.11.2014;Θνδεκρ ΠÒΡ;Θνδεκρ ΠÒΡ;1006,43;1024,82;1038,79;1000,32;832881424,71;;;2;152166741931,6643;USD;151194738,753100;3;
RTSI;RTSI;28.11.2014;Θνδεκρ ΠÒΡ;Θνδεκρ ΠÒΡ;974,27;997,17;997,17;965,72;903681408,65;;;2;147304348985,48;USD;151194738,753100;3;
RTSI;RTSI;01.12.2014;Θνδεκρ ΠÒΡ;Θνδεκρ ΠÒΡ;958,33;963,61;967,08;925,9;1181927968,09;;;2;144894477191,4107;USD;151194738,753100;3;
RTSI;RTSI;02.12.2014;Θνδεκρ ΠÒΡ;Θνδεκρ ΠÒΡ;925,43;964,26;981,99;923,49;890044478,38;;;2;139919581685,5238;USD;151194738,753100;3;
RTSI;RTSI;03.12.2014;Θνδεκρ ΠÒΡ;Θνδεκρ ΠÒΡ;948,58;925,82;953,82;914,08;865049938,74;;;2;143419997306,4583;USD;151194738,753100;3;
RTSI;RTSI;04.12.2014;Θνδεκρ ΠÒΡ;Θνδεκρ ΠÒΡ;918,65;948,88;969,03;918,65;1102982407,24;;;2;138894600226,8407;USD;151194738,753100;3;
RTSI;RTSI;05.12.2014;Θνδεκρ ΠÒΡ;Θνδεκρ ΠÒΡ;908,75;917,87;939,97;893,33;816627502,31;;;2;137398463190,7545;USD;151194738,753100;3;
RTSI;RTSI;08.12.2014;Θνδεκρ ΠÒΡ;Θνδεκρ ΠÒΡ;870,37;912,52;922,58;870,2;864082029,72;;;2;131595832507,4233;USD;151194738,753100;3;
RTSI;RTSI;09.12.2014;Θνδεκρ ΠÒΡ;Θνδεκρ ΠÒΡ;857,51;867,82;867,82;846,83;800696166,22;;;2;129651602543,2042;USD;151194738,753100;3;
RTSI;RTSI;10.12.2014;Θνδεκρ ΠÒΡ;Θνδεκρ ΠÒΡ;855,05;861,72;879,5;852,78;770329942,87;;;2;129278938371,7973;USD;151194738,753100;3;
RTSI;RTSI;11.12.2014;Θνδεκρ ΠÒΡ;Θνδεκρ ΠÒΡ;824,01;855,53;860,5;817,42;907541447,68;;;2;124585963058,2705;USD;151194738,753100;3;
RTSI;RTSI;12.12.2014;Θνδεκρ ΠÒΡ;Θνδεκρ ΠÒΡ;799,18;814,16;817,46;784,53;882120400,55;;;2;120832141375,9366;USD;151194738,753100;3;
RTSI;RTSI;15.12.2014;Θνδεκρ ΠÒΡ;Θνδεκρ ΠÒΡ;718,32;792,2;802,03;718,32;1124861785,68;;;2;108606863684,3913;USD;151194738,753100;3;
RTSI;RTSI;16.12.2014;Θνδεκρ ΠÒΡ;Θνδεκρ ΠÒΡ;629,15;710,29;752,32;578,21;1472684374,43;;;2;92579100081,4003;USD;147149300,779200;3;
RTSI;RTSI;17.12.2014;Θνδεκρ ΠÒΡ;Θνδεκρ ΠÒΡ;718,26;667,09;744,49;623,88;1159062598,89;;;2;105691686170,9113;USD;147149300,779200;3;
RTSI;RTSI;18.12.2014;Θνδεκρ ΠÒΡ;Θνδεκρ ΠÒΡ;764,93;739,45;786,01;732,78;1285051866,45;;;2;112558470699,0597;USD;147149300,779200;3;
RTSI;RTSI;19.12.2014;Θνδεκρ ΠÒΡ;Θνδεκρ ΠÒΡ;768,06;753,51;768,06;739,11;729873621,05;;;2;113018971427,643;USD;147149300,779200;3;
RTSI;RTSI;22.12.2014;Θνδεκρ ΠÒΡ;Θνδεκρ ΠÒΡ;811,03;779,21;847,74;779,21;897521782,6;;;2;119343143588,7089;USD;147149300,779200;3;
RTSI;RTSI;23.12.2014;Θνδεκρ ΠÒΡ;Θνδεκρ ΠÒΡ;794,99;811,85;849,89;782,26;743650276,48;;;2;116981756139,1782;USD;147149300,779200;3;
RTSI;RTSI;24.12.2014;Θνδεκρ ΠÒΡ;Θνδεκρ ΠÒΡ;814,97;800,4;817,83;792,75;511658712,7;;;2;119921798292,1534;USD;147149300,779200;3;
RTSI;RTSI;25.12.2014;Θνδεκρ ΠÒΡ;Θνδεκρ ΠÒΡ;844,09;820,38;849,82;817,6;446070811,97;;;2;124207917852,1952;USD;147149300,779200;3;
RTSI;RTSI;26.12.2014;Θνδεκρ ΠÒΡ;Θνδεκρ ΠÒΡ;828,57;845,96;864,71;821,61;411157617,85;;;2;121924022126,4819;USD;147149300,779200;3;
RTSI;RTSI;29.12.2014;Θνδεκρ ΠÒΡ;Θνδεκρ ΠÒΡ;795,09;827,48;827,48;782,27;562256302,39;;;2;116996493806,6875;USD;147149300,779200;3;
RTSI;RTSI;30.12.2014;Θνδεκρ ΠÒΡ;Θνδεκρ ΠÒΡ;790,71;774,43;795,84;756,96;451335367,36;;;2;116351872381,9943;USD;147149300,779200;3;
RTSI;RTSI;05.01.2015;Θνδεκρ ΠÒΡ;Θνδεκρ ΠÒΡ;761,3;785,8;789,09;744,23;253213163,24;;;2;112025442925,1901;USD;147149300,779200;3;
RTSI;RTSI;06.01.2015;Θνδεκρ ΠÒΡ;Θνδεκρ ΠÒΡ;746,48;755,03;755,03;723,21;336593956,7;;;2;109844582926,7913;USD;147149300,779200;3;
RTSI;RTSI;08.01.2015;Θνδεκρ ΠÒΡ;Θνδεκρ ΠÒΡ;812,02;746,09;822,32;744,77;575687565,75;;;2;119488882764,3487;USD;147149300,779200;3;
RTSI;RTSI;09.01.2015;Θνδεκρ ΠÒΡ;Θνδεκρ ΠÒΡ;782,62;810,07;820,15;765,94;439203470,92;;;2;115161854780,5618;USD;147149300,779200;3;
RTSI;RTSI;12.01.2015;Θνδεκρ ΠÒΡ;Θνδεκρ ΠÒΡ;756,63;776,45;778,97;748,92;370739808,58;;;2;111337108897,9612;USD;147149300,779200;3;
RTSI;RTSI;13.01.2015;Θνδεκρ ΠÒΡ;Θνδεκρ ΠÒΡ;737,88;755,23;758,15;724,64;503663821,91;;;2;108578282402,7371;USD;147149300,779200;3;
RTSI;RTSI;14.01.2015;Θνδεκρ ΠÒΡ;Θνδεκρ ΠÒΡ;743,06;738,15;744,39;723,98;477966223,1;;;2;109340972335,6099;USD;147149300,779200;3;
RTSI;RTSI;15.01.2015;Θνδεκρ ΠÒΡ;Θνδεκρ ΠÒΡ;762,39;756,45;776,27;751,93;592834967,58;;;2;112185197833,9807;USD;147149300,779200;3;
RTSI;RTSI;16.01.2015;Θνδεκρ ΠÒΡ;Θνδεκρ ΠÒΡ;769,8;754,78;770,68;747,84;456014744,46;;;2;113276130088,9535;USD;147149300,779200;3;
RTSI;RTSI;19.01.2015;Θνδεκρ ΠÒΡ;Θνδεκρ ΠÒΡ;766,57;769,31;797,97;763,65;570772941,76;;;2;112799617573,2847;USD;147149300,779200;3;
RTSI;RTSI;20.01.2015;Θνδεκρ ΠÒΡ;Θνδεκρ ΠÒΡ;756,27;765,46;773,15;750,85;486296983,31;;;2;111284499869,2894;USD;147149300,779200;3;
RTSI;RTSI;21.01.2015;Θνδεκρ ΠÒΡ;Θνδεκρ ΠÒΡ;782,13;760,96;784,15;752,89;471548728,44;;;2;115089976773,8853;USD;147149300,779200;3;
RTSI;RTSI;22.01.2015;Θνδεκρ ΠÒΡ;Θνδεκρ ΠÒΡ;817,14;782,68;821,34;778,57;766495786,24;;;2;120241093999,4581;USD;147149300,779200;3;
RTSI;RTSI;23.01.2015;Θνδεκρ ΠÒΡ;Θνδεκρ ΠÒΡ;820,99;821,41;845,65;817,06;689548312,59;;;2;120807528253,2912;USD;147149300,779200;3;
RTSI;RTSI;26.01.2015;Θνδεκρ ΠÒΡ;Θνδεκρ ΠÒΡ;781,31;815,99;815,99;777,21;560695927,78;;;2;114968851542,3465;USD;147149300,779200;3;
RTSI;RTSI;27.01.2015;Θνδεκρ ΠÒΡ;Θνδεκρ ΠÒΡ;783,53;756,36;785,25;743,39;650195670,53;;;2;115296223667,9992;USD;147149300,779200;3;
RTSI;RTSI;28.01.2015;Θνδεκρ ΠÒΡ;Θνδεκρ ΠÒΡ;765,37;790,52;803,54;762,88;632473898,36;;;2;112623807613,6694;USD;147149300,779200;3;
RTSI;RTSI;29.01.2015;Θνδεκρ ΠÒΡ;Θνδεκρ ΠÒΡ;747,45;762,85;769,31;747,45;556437828,39;;;2;109987188424,0957;USD;147149300,779200;3;
RTSI;RTSI;30.01.2015;Θνδεκρ ΠÒΡ;Θνδεκρ ΠÒΡ;737,35;751,79;764,59;720,31;597068950,16;;;2;108499918822,5812;USD;147149300,779200;3;
RTSI;RTSI;02.02.2015;Θνδεκρ ΠÒΡ;Θνδεκρ ΠÒΡ;745,82;754,84;760,07;725,17;619268207,82;;;2;109746170984,9176;USD;147149300,779200;3;
RTSI;RTSI;03.02.2015;Θνδεκρ ΠÒΡ;Θνδεκρ ΠÒΡ;786,69;752,72;787,82;752,72;544789716,49;;;2;115761129920,3508;USD;147149300,779200;3;
RTSI;RTSI;04.02.2015;Θνδεκρ ΠÒΡ;Θνδεκρ ΠÒΡ;770,63;797,84;809,96;766,18;424775044,84;;;2;113398013271,3051;USD;147149300,779200;3;
RTSI;RTSI;05.02.2015;Θνδεκρ ΠÒΡ;Θνδεκρ ΠÒΡ;804,5;765,11;807,65;753,37;700816944,16;;;2;118381293606,9997;USD;147149300,779200;3;
RTSI;RTSI;06.02.2015;Θνδεκρ ΠÒΡ;Θνδεκρ ΠÒΡ;826,4;805,36;832,66;804,36;810342828,65;;;2;121604475547,0563;USD;147149300,779200;3;
RTSI;RTSI;09.02.2015;Θνδεκρ ΠÒΡ;Θνδεκρ ΠÒΡ;840,48;827,14;882,93;825,07;957076793,61;;;2;123676188169,3772;USD;147149300,779200;3;
RTSI;RTSI;10.02.2015;Θνδεκρ ΠÒΡ;Θνδεκρ ΠÒΡ;825,89;836,56;854,64;821,08;489045378,81;;;2;121528685886,6165;USD;147149300,779200;3;
RTSI;RTSI;11.02.2015;Θνδεκρ ΠÒΡ;Θνδεκρ ΠÒΡ;832,33;845,02;854,57;832,03;575618159,69;;;2;122476847633,3584;USD;147149300,779200;3;
RTSI;RTSI;12.02.2015;Θνδεκρ ΠÒΡ;Θνδεκρ ΠÒΡ;861,93;853,08;884,41;821,76;1293218605,24;;;2;126832817806,9419;USD;147149300,779200;3;
RTSI;RTSI;13.02.2015;Θνδεκρ ΠÒΡ;Θνδεκρ ΠÒΡ;914,05;876,95;914,21;876,95;1161482573,04;;;2;134502392749,7906;USD;147149300,779200;3;
RTSI;RTSI;16.02.2015;Θνδεκρ ΠÒΡ;Θνδεκρ ΠÒΡ;897,35;912,76;924,06;895,59;584473906,07;;;2;132045022265,395;USD;147149300,779200;3;
RTSI;RTSI;17.02.2015;Θνδεκρ ΠÒΡ;Θνδεκρ ΠÒΡ;894,61;897,45;933,44;891,36;839306628,17;;;2;131641407415,9573;USD;147149300,779200;3;
RTSI;RTSI;18.02.2015;Θνδεκρ ΠÒΡ;Θνδεκρ ΠÒΡ;929,35;906,39;937,07;906,39;791062128,11;;;2;136752666388,2204;USD;147149300,779200;3;
RTSI;RTSI;19.02.2015;Θνδεκρ ΠÒΡ;Θνδεκρ ΠÒΡ;906,51;927,15;927,2;888,15;758385915,82;;;2;133392996213,5943;USD;147149300,779200;3;
RTSI;RTSI;20.02.2015;Θνδεκρ ΠÒΡ;Θνδεκρ ΠÒΡ;910,42;912,93;923,61;902,02;511027874,9;;;2;133967786494,9393;USD;147149300,779200;3;
RTSI;RTSI;24.02.2015;Θνδεκρ ΠÒΡ;Θνδεκρ ΠÒΡ;888,69;897,12;898,04;869,91;467567926,9;;;2;130770284021,7727;USD;147149300,779200;3;
RTSI;RTSI;25.02.2015;Θνδεκρ ΠÒΡ;Θνδεκρ ΠÒΡ;883,88;888,26;892,06;875,69;555012534,52;;;2;130062310727,8763;USD;147149300,779200;3;
RTSI;RTSI;26.02.2015;Θνδεκρ ΠÒΡ;Θνδεκρ ΠÒΡ;911,98;897,59;921,78;897,59;669062713,82;;;2;134196496878,7545;USD;147149300,779200;3;
RTSI;RTSI;27.02.2015;Θνδεκρ ΠÒΡ;Θνδεκρ ΠÒΡ;896,63;905,06;912,25;885,11;552969002,22;;;2;131939104593,7407;USD;147149300,779200;3;
RTSI;RTSI;02.03.2015;Θνδεκρ ΠÒΡ;Θνδεκρ ΠÒΡ;903,56;901,62;907,21;892,23;452909487,92;;;2;132957913893,6139;USD;147149300,779200;3;
RTSI;RTSI;03.03.2015;Θνδεκρ ΠÒΡ;Θνδεκρ ΠÒΡ;917,05;899;925,73;894,09;656101788,34;;;2;134943063865,737;USD;147149300,779200;3;
RTSI;RTSI;04.03.2015;Θνδεκρ ΠÒΡ;Θνδεκρ ΠÒΡ;889,68;918,29;924,86;888,27;526990143,39;;;2;130915408151,9945;USD;147149300,779200;3;
RTSI;RTSI;05.03.2015;Θνδεκρ ΠÒΡ;Θνδεκρ ΠÒΡ;912,38;896,38;920,44;889,83;694554511,39;;;2;134255674462,162;USD;147149300,779200;3;
RTSI;RTSI;06.03.2015;Θνδεκρ ΠÒΡ;Θνδεκρ ΠÒΡ;903,45;913,12;933,65;903,45;469407069,43;;;2;132941863885,7276;USD;147149300,779200;3;
RTSI;RTSI;10.03.2015;Θνδεκρ ΠÒΡ;Θνδεκρ ΠÒΡ;845,36;896,13;896,73;845,36;662196425,84;;;2;124393526742,4759;USD;147149300,779200;3;
RTSI;RTSI;11.03.2015;Θνδεκρ ΠÒΡ;Θνδεκρ ΠÒΡ;847,98;842,6;859,26;835,7;572010447,88;;;2;124780068822,2649;USD;147149300,779200;3;
RTSI;RTSI;12.03.2015;Θνδεκρ ΠÒΡ;Θνδεκρ ΠÒΡ;859,26;855,74;871,1;855,74;458907531,86;;;2;126439270094,775;USD;147149300,779200;3;
RTSI;RTSI;13.03.2015;Θνδεκρ ΠÒΡ;Θνδεκρ ΠÒΡ;833,57;856,8;858,65;830,99;551695936,36;;;2;122659116642,2682;USD;147149300,779200;3;
RTSI;RTSI;16.03.2015;Θνδεκρ ΠÒΡ;Θνδεκρ ΠÒΡ;812,88;825,13;830,86;811,41;572763457,35;;;2;119615214985,8928;USD;147149300,779200;3;
RTSI;RTSI;17.03.2015;Θνδεκρ ΠÒΡ;Θνδεκρ ΠÒΡ;822,76;816,12;831,48;816,12;540781941,63;;;2;122682326930,3836;USD;149110432,688700;3;
RTSI;RTSI;18.03.2015;Θνδεκρ ΠÒΡ;Θνδεκρ ΠÒΡ;841,05;826,54;845,96;826,54;461542123,97;;;2;125408943084,3535;USD;149110432,688700;3;
RTSI;RTSI;19.03.2015;Θνδεκρ ΠÒΡ;Θνδεκρ ΠÒΡ;847,99;866,28;874,26;843,4;574104610,97;;;2;126443474076,1295;USD;149110432,688700;3;
RTSI;RTSI;20.03.2015;Θνδεκρ ΠÒΡ;Θνδεκρ ΠÒΡ;862,14;845,57;868,32;839,26;912556328,3;;;2;128554080300,3364;USD;149110432,688700;3;
RTSI;RTSI;23.03.2015;Θνδεκρ ΠÒΡ;Θνδεκρ ΠÒΡ;859,14;868,56;871,87;853,92;521902900,35;;;2;128107207635,4039;USD;149110432,688700;3;
RTSI;RTSI;24.03.2015;Θνδεκρ ΠÒΡ;Θνδεκρ ΠÒΡ;880,28;859,34;882,98;851,88;484563165,21;;;2;131259128753,2046;USD;149110432,688700;3;
RTSI;RTSI;25.03.2015;Θνδεκρ ΠÒΡ;Θνδεκρ ΠÒΡ;882,07;882,91;897,01;877,37;477878830,99;;;2;131526189405,2915;USD;149110432,688700;3;
RTSI;RTSI;26.03.2015;Θνδεκρ ΠÒΡ;Θνδεκρ ΠÒΡ;868,62;889,66;911,35;867,39;641737399,61;;;2;129520373062,2329;USD;149110432,688700;3;
RTSI;RTSI;27.03.2015;Θνδεκρ ΠÒΡ;Θνδεκρ ΠÒΡ;856,44;870,2;871,81;856,44;488993069,14;;;2;127704040629,0299;USD;149110432,688700;3;
RTSI;RTSI;30.03.2015;Θνδεκρ ΠÒΡ;Θνδεκρ ΠÒΡ;878,94;855,84;880,5;851,17;493046354,4;;;2;131059732062,6456;USD;149110432,688700;3;
RTSI;RTSI;31.03.2015;Θνδεκρ ΠÒΡ;Θνδεκρ ΠÒΡ;880,42;881,12;888,44;871,33;584864273,02;;;2;131280465798,5427;USD;149110432,688700;3;
RTSI;RTSI;01.04.2015;Θνδεκρ ΠÒΡ;Θνδεκρ ΠÒΡ;910,41;878,56;910,41;872,03;657934815,33;;;2;135751294569,4359;USD;149110432,688700;3;
RTSI;RTSI;02.04.2015;Θνδεκρ ΠÒΡ;Θνδεκρ ΠÒΡ;933,58;908,83;935,28;908,16;646183373,7;;;2;139206597980,6345;USD;149110432,688700;3;
RTSI;RTSI;03.04.2015;Θνδεκρ ΠÒΡ;Θνδεκρ ΠÒΡ;930,12;934,88;943,39;925,79;339721236,83;;;2;138690798626,0269;USD;149110432,688700;3;
RTSI;RTSI;06.04.2015;Θνδεκρ ΠÒΡ;Θνδεκρ ΠÒΡ;971,08;934,3;971,08;934,3;443900553,18;;;2;144797527858,509;USD;149110432,688700;3;
RTSI;RTSI;07.04.2015;Θνδεκρ ΠÒΡ;Θνδεκρ ΠÒΡ;971,24;967,5;975,32;955,06;755766141,27;;;2;144822662813,2425;USD;149110432,688700;3;
RTSI;RTSI;08.04.2015;Θνδεκρ ΠÒΡ;Θνδεκρ ΠÒΡ;988,3;969,44;991,06;968,1;602815562,83;;;2;147365319329,5418;USD;149110432,688700;3;
RTSI;RTSI;09.04.2015;Θνδεκρ ΠÒΡ;Θνδεκρ ΠÒΡ;1003,42;987,16;1008,4;985,53;1029511743,1;;;2;149620363020,7608;USD;149110432,688700;3;
RTSI;RTSI;10.04.2015;Θνδεκρ ΠÒΡ;Θνδεκρ ΠÒΡ;999,38;1008,16;1034,36;988,01;876404348,69;;;2;149018124290,406;USD;149110432,688700;3;
RTSI;RTSI;13.04.2015;Θνδεκρ ΠÒΡ;Θνδεκρ ΠÒΡ;1004,62;984,71;1018,52;980,24;758517431,51;;;2;149799223155,2817;USD;149110432,688700;3;
RTSI;RTSI;14.04.2015;Θνδεκρ ΠÒΡ;Θνδεκρ ΠÒΡ;1015,51;1011,08;1017,64;996,55;680213994,17;;;2;151422501877,3581;USD;149110432,688700;3;
RTSI;RTSI;15.04.2015;Θνδεκρ ΠÒΡ;Θνδεκρ ΠÒΡ;1052,33;1017,61;1053,31;1017,61;785075143,72;;;2;156914023829,1728;USD;149110432,688700;3;
RTSI;RTSI;16.04.2015;Θνδεκρ ΠÒΡ;Θνδεκρ ΠÒΡ;1061,6;1060,6;1066,68;1043,05;874525596,77;;;2;158294952418,3016;USD;149110432,688700;3;
RTSI;RTSI;17.04.2015;Θνδεκρ ΠÒΡ;Θνδεκρ ΠÒΡ;998,96;1065,37;1067,85;998,96;892951150;;;2;148955348092,0162;USD;149110432,688700;3;
RTSI;RTSI;20.04.2015;Θνδεκρ ΠÒΡ;Θνδεκρ ΠÒΡ;995,7;1004,97;1025,1;982,55;805142150,04;;;2;148469158541,3518;USD;149110432,688700;3;
RTSI;RTSI;21.04.2015;Θνδεκρ ΠÒΡ;Θνδεκρ ΠÒΡ;1007,69;995,24;1007,69;986,98;657252724,06;;;2;150256494252,5752;USD;149110432,688700;3;
RTSI;RTSI;22.04.2015;Θνδεκρ ΠÒΡ;Θνδεκρ ΠÒΡ;1004;1004,8;1007,32;992,5;686493831,03;;;2;149707166420,8097;USD;149110432,688700;3;
RTSI;RTSI;23.04.2015;Θνδεκρ ΠÒΡ;Θνδεκρ ΠÒΡ;1028,47;1009,19;1033,33;995,55;879912683,18;;;2;153355425914,7381;USD;149110432,688700;3;
RTSI;RTSI;24.04.2015;Θνδεκρ ΠÒΡ;Θνδεκρ ΠÒΡ;1037,52;1030,09;1054,21;1025,07;793156079,49;;;2;154705160121,7684;USD;149110432,688700;3;
RTSI;RTSI;27.04.2015;Θνδεκρ ΠÒΡ;Θνδεκρ ΠÒΡ;1022,78;1041,08;1046,99;1020,03;588089439,38;;;2;152506738739,6464;USD;149110432,688700;3;
RTSI;RTSI;28.04.2015;Θνδεκρ ΠÒΡ;Θνδεκρ ΠÒΡ;1029,71;1016,94;1030,83;1004,13;563332392,17;;;2;153540684076,0134;USD;149110432,688700;3;
RTSI;RTSI;29.04.2015;Θνδεκρ ΠÒΡ;Θνδεκρ ΠÒΡ;1031,78;1027,74;1038,73;1019,29;495685960,29;;;2;153849650971,0538;USD;149110432,688700;3;
RTSI;RTSI;30.04.2015;Θνδεκρ ΠÒΡ;Θνδεκρ ΠÒΡ;1029,31;1031,98;1036,42;1016,88;563768033,04;;;2;153481577942,7399;USD;149110432,688700;3;
RTSI;RTSI;05.05.2015;Θνδεκρ ΠÒΡ;Θνδεκρ ΠÒΡ;1072,93;1033,07;1073,6;1023,57;831460853,29;;;2;159985340971,424;USD;149110432,688700;3;
RTSI;RTSI;06.05.2015;Θνδεκρ ΠÒΡ;Θνδεκρ ΠÒΡ;1066,19;1074,19;1087,47;1063,53;674460827,6;;;2;158979386977,9717;USD;149110432,688700;3;
RTSI;RTSI;07.05.2015;Θνδεκρ ΠÒΡ;Θνδεκρ ΠÒΡ;1060,73;1059,42;1067,21;1045,58;610757417,9;;;2;158166250482,1351;USD;149110432,688700;3;
RTSI;RTSI;08.05.2015;Θνδεκρ ΠÒΡ;Θνδεκρ ΠÒΡ;1059,52;1058,37;1059,73;1041,58;526870367,48;;;2;157985386815,477;USD;149110432,688700;3;
RTSI;RTSI;12.05.2015;Θνδεκρ ΠÒΡ;Θνδεκρ ΠÒΡ;1070,19;1058,21;1070,19;1049,77;705660067,75;;;2;159576693698,0575;USD;149110432,688700;3;
RTSI;RTSI;13.05.2015;Θνδεκρ ΠÒΡ;Θνδεκρ ΠÒΡ;1082,21;1072,6;1092,52;1072,6;697788302,53;;;2;161368886643,5267;USD;149110432,688700;3;
RTSI;RTSI;14.05.2015;Θνδεκρ ΠÒΡ;Θνδεκρ ΠÒΡ;1054,9;1077,56;1077,56;1052,09;554554465,5;;;2;157296606257,0488;USD;149110432,688700;3;
